"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000134262","AP4B1","ENSG00000134262_AP4B1",20.0724838899499,18.3653918140933,22.2107768729153,17.0858628464288
"ENSG00000134265","NAPG","ENSG00000134265_NAPG",33.2988170245776,31.0104156860919,27.5934906558922,33.3950955634745
"ENSG00000134278","SPIRE1","ENSG00000134278_SPIRE1",56.9556730377328,64.5799433462788,57.2267465348072,67.0059217184443
"ENSG00000134283","PPHLN1","ENSG00000134283_PPHLN1",62.2605437800767,65.4831593371358,57.7366878405629,61.0517573931737
"ENSG00000134285","FKBP11","ENSG00000134285_FKBP11",15.2335815236227,11.7418078811416,16.0348210587628,12.9869816080179
"ENSG00000134287","ARF3","ENSG00000134287_ARF3",225.277787943455,195.696798019027,207.432791152405,172.15301201326
"ENSG00000134291","TMEM106C","ENSG00000134291_TMEM106C",133.840455080487,105.425377599481,112.300407556424,108.598779758741
"ENSG00000134294","SLC38A2","ENSG00000134294_SLC38A2",347.791627114614,386.526265420657,613.346070533948,669.239440936761
"ENSG00000134297","PLEKHA8P1","ENSG00000134297_PLEKHA8P1",2.86749769856427,3.76339996190436,2.15308551319076,2.80449768943907
"ENSG00000134308","YWHAQ","ENSG00000134308_YWHAQ",401.84395873255,326.863831357933,312.650680573333,330.456120052521
"ENSG00000134313","KIDINS220","ENSG00000134313_KIDINS220",48.2814924995759,46.3650875306617,41.6452066367161,44.5267940846327
"ENSG00000134317","GRHL1","ENSG00000134317_GRHL1",3.44099723827712,2.50893330793624,1.98310507793886,3.27910499072876
"ENSG00000134318","ROCK2","ENSG00000134318_ROCK2",72.3684731675157,41.9493649086939,48.3877639017082,50.6535428830996
"ENSG00000134321","RSAD2","ENSG00000134321_RSAD2",0.716874424641067,1.10393065549194,0.793242031175545,7.33484011084065
"ENSG00000134324","LPIN1","ENSG00000134324_LPIN1",42.9049343147679,75.3181779042459,59.7197929185017,73.0463782803131
"ENSG00000134326","CMPK2","ENSG00000134326_CMPK2",0.824405588337227,0.903215990857046,0.339960870503805,3.96944288351376
"ENSG00000134330","IAH1","ENSG00000134330_IAH1",46.9194310927579,64.6301220124375,51.0507907206547,61.0949035114727
"ENSG00000134333","LDHA","ENSG00000134333_LDHA",1214.02683812965,894.334366946951,1272.13357742524,1017.256031137
"ENSG00000134352","IL6ST","ENSG00000134352_IL6ST",58.5327967719431,59.1104687349778,53.6571573945172,54.4935474117161
"ENSG00000134363","FST","ENSG00000134363_FST",3.62021584443739,1.80643198171409,9.17894350360273,2.71820545284095
"ENSG00000134369","NAV1","ENSG00000134369_NAV1",10.8248038120801,29.8061276982825,22.720718178671,29.3393604433626
"ENSG00000134371","CDC73","ENSG00000134371_CDC73",51.1848339193722,36.831140960504,44.7615146163343,41.290835212203
"ENSG00000134375","TIMM17A","ENSG00000134375_TIMM17A",85.0929942048947,77.6765752137059,109.977341607981,103.464391681152
"ENSG00000134419","RPS15A","ENSG00000134419_RPS15A",120.076466127379,124.944878735225,125.218920635568,130.473861736365
"ENSG00000134440","NARS","ENSG00000134440_NARS",242.303555528681,228.112216357563,251.684364462984,254.216929018077
"ENSG00000134444","RELCH","ENSG00000134444_RELCH",30.8256002595659,19.9209304650137,22.4940775983351,18.8548536966904
"ENSG00000134452","FBH1","ENSG00000134452_FBH1",110.434505115956,126.249524055351,88.6731270564091,132.285998704926
"ENSG00000134453","RBM17","ENSG00000134453_RBM17",122.37046428623,101.160190975989,116.889879308225,104.111583455638
"ENSG00000134461","ANKRD16","ENSG00000134461_ANKRD16",9.0684614717095,6.82429859758657,9.57556451919051,5.52270314228002
"ENSG00000134463","ECHDC3","ENSG00000134463_ECHDC3",10.6455852059198,24.4871890854577,15.4682196079231,19.0274381698866
"ENSG00000134470","IL15RA","ENSG00000134470_IL15RA",5.8425265608247,9.9353758994275,9.17894350360273,14.4108035118869
"ENSG00000134480","CCNH","ENSG00000134480_CCNH",40.0732803374357,28.4513037119969,37.5090160455865,31.7555430681101
"ENSG00000134490","TMEM241","ENSG00000134490_TMEM241",13.2621768558597,13.9496691921255,13.881735545572,10.1824839185788
"ENSG00000134504","KCTD1","ENSG00000134504_KCTD1",51.8658646227812,40.7952555870432,35.6958914028995,37.1056617371939
"ENSG00000134508","CABLES1","ENSG00000134508_CABLES1",4.33709026907846,2.75982663872986,2.71968696403044,4.35775794820533
"ENSG00000134531","EMP1","ENSG00000134531_EMP1",114.449001893946,91.3753510750378,128.448548905354,139.146231514477
"ENSG00000134548","SPX","ENSG00000134548_SPX",0.10753116369616,0.903215990857046,1.30318333693125,1.25123743067282
"ENSG00000134569","LRP4","ENSG00000134569_LRP4",31.4707872417429,31.5122023476791,18.7545080227932,27.0526161735123
"ENSG00000134574","DDB2","ENSG00000134574_DDB2",18.2444541071152,16.5087811662204,18.7545080227932,13.116419962915
"ENSG00000134575","ACP2","ENSG00000134575_ACP2",42.6540282661435,34.3222076525677,36.9424145947468,25.6287942696432
"ENSG00000134590","RTL8C","ENSG00000134590_RTL8C",54.5541437151852,97.1458976832911,56.7168052290515,84.4369535112656
"ENSG00000134597","RBMX2","ENSG00000134597_RBMX2",23.5493248494591,17.7632478201886,22.720718178671,22.2633970423163
"ENSG00000134602","STK26","ENSG00000134602_STK26",39.4639370764908,28.9029117074255,32.1829624076935,31.5398124766148
"ENSG00000134644","PUM1","ENSG00000134644_PUM1",115.596000973372,84.7517671420861,90.656232134348,98.7183186682554
"ENSG00000134668","SPOCD1","ENSG00000134668_SPOCD1",8.78171170185307,15.856458506157,4.41949131654947,7.93888576702753
"ENSG00000134684","YARS","ENSG00000134684_YARS",156.816280390233,197.854480663852,234.969621663213,241.18680129176
"ENSG00000134686","PHC2","ENSG00000134686_PHC2",83.6234016343805,72.6587085978335,103.688065503661,117.83204907474
"ENSG00000134690","CDCA8","ENSG00000134690_CDCA8",150.687004059552,38.0856076144721,80.6273864544858,58.506136413529
"ENSG00000134697","GNL2","ENSG00000134697_GNL2",92.1183635663771,59.8129700611999,90.7695524245159,68.2140130308181
"ENSG00000134698","AGO4","ENSG00000134698_AGO4",31.6141621266711,37.1322129574563,29.8598964592509,32.8773421438857
"ENSG00000134709","HOOK1","ENSG00000134709_HOOK1",16.8823927002971,16.2077091692681,20.8509333909,21.5299130312323
"ENSG00000134716","CYP2J2","ENSG00000134716_CYP2J2",1.32621768558597,1.45518131860302,0.793242031175545,2.76135157114001
"ENSG00000134717","BTF3L4","ENSG00000134717_BTF3L4",82.1179653426342,63.2251193599932,74.0548096247455,64.3308623839024
"ENSG00000134744","TUT4","ENSG00000134744_TUT4",60.2891391123138,60.3147567227872,47.3112211451129,54.8818624764077
"ENSG00000134748","PRPF38A","ENSG00000134748_PRPF38A",61.7587316828279,40.1429329269798,55.1303211667004,50.7829812379968
"ENSG00000134755","DSC2","ENSG00000134755_DSC2",31.7933807328313,32.3652396723775,26.8002486247166,31.4966663583157
"ENSG00000134757","DSG3","ENSG00000134757_DSG3",61.0060135369548,169.302819619537,78.8709219568828,131.854537521935
